LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
12777-9,"Immunoglobulin light chains.kappa.free",ACnc,Pt,Urine,Qn,,CHEM,2.69,DISCOURAGED,1,Both,,,"Kappa light chains.free [Units/volume] in Urine",[arb'U]/mL,1.0j-a,false,"Immunoglobulin light chains.kappa.free:ACnc:Pt:Urine:Qn:"
12778-7,"Immunoglobulin light chains.lambda.free",ACnc,Pt,Urine,Qn,,CHEM,2.69,DISCOURAGED,1,Both,,,"Lambda light chains.free [Units/volume] in Urine",[arb'U]/mL,1.0j-a,false,"Immunoglobulin light chains.lambda.free:ACnc:Pt:Urine:Qn:"
17793-1,"Immunoglobulin light chains",MCnc,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,g/L,"Immunoglobulin light chains [Mass/volume] in 24 hour Urine",g/L,1.0l,false,"Immunoglobulin light chains:MCnc:24H:Urine:Qn:"
46084-0,"Immunoglobulin light chains",MRat,24H,Urine,Qn,,CHEM,2.70,ACTIVE,1,Both,,"g/24 H","Immunoglobulin light chains [Mass/time] in 24 hour Urine",g/(24.h),2.17,false,"Immunoglobulin light chains:MRat:24H:Urine:Qn:"
34539-7,"Protein fractions panel",-,Pt,Urine,Qn,Electrophoresis,PANEL.CHEM,2.73,ACTIVE,1,Order,,,"Protein electrophoresis panel - Urine",,2.10,true,"Protein fractions panel:-:Pt:Urine:Qn:Electrophoresis"
33782-4,"Retinol binding protein",MCnc,Pt,Urine,Qn,,CHEM,2.69,ACTIVE,1,Both,,mg/L,"Retinol binding protein [Mass/volume] in Urine",mg/L,2.09,false,"Retinol binding protein:MCnc:Pt:Urine:Qn:"
18362-4,"Retinol binding protein",MRat,24H,Urine,Qn,,CHEM,2.69,ACTIVE,1,Both,,"mg/24 H","Retinol binding protein [Mass/time] in 24 hour Urine",mg/(24.h),1.0l,false,"Retinol binding protein:MRat:24H:Urine:Qn:"
96401-5,"Retinol binding protein panel",-,Pt,Urine,Qn,,PANEL.CHEM,2.69,ACTIVE,1,Order,,,"Retinol binding protein panel - Urine",,2.69,true,"Retinol binding protein panel:-:Pt:Urine:Qn:"
96406-4,"Retinol binding protein",MCnc,24H,Urine,Qn,,CHEM,2.69,ACTIVE,1,Observation,,ug/L,"Retinol binding protein [Mass/volume] in 24 hour Urine",ug/L,2.69,false,"Retinol binding protein:MCnc:24H:Urine:Qn:"
38176-4,"Immunoglobulin light chains.kappa.free",MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mcg/mL; mg/dL","Kappa light chains.free [Mass/volume] in Urine",mg/dL,2.13,false,"Immunoglobulin light chains.kappa.free:MCnc:Pt:Urine:Qn:"
40637-1,"Immunoglobulin light chains.kappa.free",PrThr,Pt,Urine,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Kappa light chains.free [Presence] in Urine",,2.15,false,"Immunoglobulin light chains.kappa.free:PrThr:Pt:Urine:Ord:"
38178-0,"Immunoglobulin light chains.lambda.free",MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mcg/mL; mg/dL","Lambda light chains.free [Mass/volume] in Urine",mg/dL,2.13,false,"Immunoglobulin light chains.lambda.free:MCnc:Pt:Urine:Qn:"
40640-5,"Immunoglobulin light chains.lambda.free",PrThr,Pt,Urine,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Lambda light chains.free [Presence] in Urine",,2.15,false,"Immunoglobulin light chains.lambda.free:PrThr:Pt:Urine:Ord:"
111248-1,"Immunoglobulin light chains.kappa",{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Kappa light chains [Measurement] in Urine",,2.81,false,"Immunoglobulin light chains.kappa:{Measurement}:-:Urine:-:"
111246-5,"Immunoglobulin light chains.lambda",{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Lambda light chains [Measurement] in Urine",,2.81,false,"Immunoglobulin light chains.lambda:{Measurement}:-:Urine:-:"
77381-2,"Protein fractions panel",-,XXX,Urine,Qn,Electrophoresis,PANEL.CHEM,2.52,ACTIVE,1,Order,,,"Protein electrophoresis panel in Urine collected for unspecified duration",,2.52,true,"Protein fractions panel:-:XXX:Urine:Qn:Electrophoresis"
96402-3,"Retinol binding protein/Creatinine",MRto,Pt,Urine,Qn,,CHEM,2.69,ACTIVE,1,Observation,,"mcg/g Creat","Retinol binding protein/Creatinine [Mass Ratio] in Urine",ug/g{creat},2.69,false,"Retinol binding protein/Creatinine:MRto:Pt:Urine:Qn:"
44604-7,"Immunoglobulin light chains.kappa.free",PrThr,Pt,Urine,Ord,Immunofixation,CHEM,2.63,ACTIVE,1,Observation,,,"Kappa light chains.free [Presence] in Urine by Immunofixation",,2.17,false,"Immunoglobulin light chains.kappa.free:PrThr:Pt:Urine:Ord:Immunofixation"
56481-5,"Immunoglobulin light chains.lambda.free",PrThr,Pt,Urine,Ord,Immunofixation,CHEM,2.63,ACTIVE,1,Both,,,"Lambda light chains.free [Presence] in Urine by Immunofixation",,2.29,false,"Immunoglobulin light chains.lambda.free:PrThr:Pt:Urine:Ord:Immunofixation"
48628-2,"Insulin-like growth factor binding protein 3",PrThr,Pt,Urine,Ord,,CHEM,2.56,ACTIVE,1,Both,,,"Insulin-like growth factor binding protein 3 [Presence] in Urine",,2.21,false,"Insulin-like growth factor binding protein 3:PrThr:Pt:Urine:Ord:"
96400-7,"Retinol binding protein/Creatinine",MRto,24H,Urine,Qn,,CHEM,2.69,ACTIVE,1,Observation,,"mcg/g Creat","Retinol binding protein/Creatinine [Mass Ratio] in 24 hour Urine",ug/g{creat},2.69,false,"Retinol binding protein/Creatinine:MRto:24H:Urine:Qn:"
43940-6,"Immunoglobulin light chains.kappa.free",MCnc,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Kappa light chains.free [Mass/volume] in 24 hour Urine",mg/dL,2.17,false,"Immunoglobulin light chains.kappa.free:MCnc:24H:Urine:Qn:"
38177-2,"Immunoglobulin light chains.kappa.free",MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/24 H","Kappa light chains.free [Mass/time] in 24 hour Urine",mg/(24.h),2.13,false,"Immunoglobulin light chains.kappa.free:MRat:24H:Urine:Qn:"
53574-0,"Immunoglobulin light chains.lambda.free",MCnc,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/L,"Lambda light chains.free [Mass/volume] in 24 hour Urine",mg/L,2.26,false,"Immunoglobulin light chains.lambda.free:MCnc:24H:Urine:Qn:"
38169-9,"Immunoglobulin light chains.lambda.free",MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/24 H","Lambda light chains.free [Mass/time] in 24 hour Urine",mg/(24.h),2.13,false,"Immunoglobulin light chains.lambda.free:MRat:24H:Urine:Qn:"
50408-4,"Protein.abnormal band/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Protein.abnormal band/Protein.total in Urine by Electrophoresis",%,2.22,false,"Protein.abnormal band/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
34184-2,"Gamma globulin/Protein.total",MFr,24H,Urine,Qn,,CHEM,2.30,ACTIVE,1,Observation,,%,"Gamma globulin/Protein.total in 24 hour Urine",%,2.10,false,"Gamma globulin/Protein.total:MFr:24H:Urine:Qn:"
88301-7,"Immunoglobulin light chains.kappa.free",PrThr,24H,Urine,Ord,Immunofixation,CHEM,2.64,ACTIVE,1,Both,,,"Kappa light chains.free [Presence] in 24 hour Urine by Immunofixation",,2.64,false,"Immunoglobulin light chains.kappa.free:PrThr:24H:Urine:Ord:Immunofixation"
88302-5,"Immunoglobulin light chains.lambda.free",PrThr,24H,Urine,Ord,Immunofixation,CHEM,2.64,ACTIVE,1,Both,,,"Lambda light chains.free [Presence] in 24 hour Urine by Immunofixation",,2.64,false,"Immunoglobulin light chains.lambda.free:PrThr:24H:Urine:Ord:Immunofixation"
27365-6,"Immunoglobulin light chains.kappa",MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Kappa light chains [Mass/volume] in Urine",mg/dL,2.00,false,"Immunoglobulin light chains.kappa:MCnc:Pt:Urine:Qn:"
27394-6,"Immunoglobulin light chains.lambda",MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Lambda light chains [Mass/volume] in Urine",mg/dL,2.00,false,"Immunoglobulin light chains.lambda:MCnc:Pt:Urine:Qn:"
44792-0,"Immunoglobulin light chains panel",-,Pt,Urine,Qn,,PANEL.CHEM,2.42,ACTIVE,1,Order,,,"Immunoglobulin light chains panel - Urine",,2.17,true,"Immunoglobulin light chains panel:-:Pt:Urine:Qn:"
41759-2,"Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free",MRto,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,,"Kappa light chains.free/Lambda light chains.free [Mass Ratio] in Urine",,2.16,false,"Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free:MRto:Pt:Urine:Qn:"
34183-4,"Beta globulin/Protein.total",MFr,24H,Urine,Qn,,CHEM,2.30,ACTIVE,1,Observation,,%,"Beta globulin/Protein.total in 24 hour Urine",%,2.10,false,"Beta globulin/Protein.total:MFr:24H:Urine:Qn:"
15188-6,"Immunoglobulin light chains.kappa",MCnc,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,g/L,"Kappa light chains [Mass/volume] in 24 hour Urine",g/L,1.0k,false,"Immunoglobulin light chains.kappa:MCnc:24H:Urine:Qn:"
25682-6,"Immunoglobulin light chains.kappa",MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"g/24 H","Kappa light chains [Mass/time] in 24 hour Urine",g/(24.h),2.00,false,"Immunoglobulin light chains.kappa:MRat:24H:Urine:Qn:"
44394-5,"Immunoglobulin light chains.kappa",PrThr,24H,Urine,Ord,,CHEM,2.63,ACTIVE,1,Both,,,"Kappa light chains [Presence] in 24 hour Urine",,2.17,false,"Immunoglobulin light chains.kappa:PrThr:24H:Urine:Ord:"
15187-8,"Immunoglobulin light chains.lambda",MCnc,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,g/L,"Lambda light chains [Mass/volume] in 24 hour Urine",g/L,1.0k,false,"Immunoglobulin light chains.lambda:MCnc:24H:Urine:Qn:"
25684-2,"Immunoglobulin light chains.lambda",MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/24 H","Lambda light chains [Mass/time] in 24 hour Urine",mg/(24.h),2.00,false,"Immunoglobulin light chains.lambda:MRat:24H:Urine:Qn:"
44395-2,"Immunoglobulin light chains.lambda",PrThr,24H,Urine,Ord,,CHEM,2.63,ACTIVE,1,Both,,,"Lambda light chains [Presence] in 24 hour Urine",,2.17,false,"Immunoglobulin light chains.lambda:PrThr:24H:Urine:Ord:"
40636-3,"Immunoglobulin light chains.kappa",PrThr,Pt,Urine,Ord,Immunofixation,CHEM,2.73,ACTIVE,1,Observation,,,"Kappa light chains [Presence] in Urine by Immunofixation",,2.15,false,"Immunoglobulin light chains.kappa:PrThr:Pt:Urine:Ord:Immunofixation"
40638-9,"Immunoglobulin light chains.lambda",PrThr,Pt,Urine,Ord,Immunofixation,CHEM,2.73,ACTIVE,1,Observation,,,"Lambda light chains [Presence] in Urine by Immunofixation",,2.15,false,"Immunoglobulin light chains.lambda:PrThr:Pt:Urine:Ord:Immunofixation"
13995-6,"Gamma globulin/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Gamma globulin/Protein.total in Urine by Electrophoresis",%,1.0k,false,"Gamma globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
50059-5,"Protein fractions.oligoclonal bands/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.70,ACTIVE,1,Observation,,%,"Oligoclonal bands/Protein.total in Urine by Electrophoresis",%,2.22,false,"Protein fractions.oligoclonal bands/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
49553-1,"Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free",MRto,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,,"Kappa light chains.free/Lambda light chains.free [Mass Ratio] in 24 hour Urine",,2.22,false,"Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free:MRto:24H:Urine:Qn:"
13994-9,"Beta globulin/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Beta globulin/Protein.total in Urine by Electrophoresis",%,1.0k,false,"Beta globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
72585-3,"Beta globulin/Protein.total",MFr.DF,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Beta globulin/Protein.total [Pure mass fraction] in Urine by Electrophoresis",,2.42,false,"Beta globulin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis"
6786-8,"Immunoglobulin light chains.kappa",PrThr,Pt,Urine,Ord,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Kappa light chains [Presence] in Urine by Electrophoresis",,1.0h(2),false,"Immunoglobulin light chains.kappa:PrThr:Pt:Urine:Ord:Electrophoresis"
33559-6,"Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda",MRto,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,ratio,"Kappa light chains/Lambda light chains [Mass Ratio] in Urine",{ratio},2.09,false,"Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda:MRto:Pt:Urine:Qn:"
6790-0,"Immunoglobulin light chains.lambda",PrThr,Pt,Urine,Ord,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Lambda light chains [Presence] in Urine by Electrophoresis",,1.0h(2),false,"Immunoglobulin light chains.lambda:PrThr:Pt:Urine:Ord:Electrophoresis"
72581-2,"Gamma globulin/Protein.total",MFr.DF,Pt,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Gamma globulin/Protein.total [Pure mass fraction] in Urine by Electrophoresis",,2.42,false,"Gamma globulin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis"
88304-1,"Immunoglobulin light chains.kappa",PrThr,24H,Urine,Ord,Immunofixation,CHEM,2.64,ACTIVE,1,Both,,,"Kappa light chains [Presence] in 24 hour Urine by Immunofixation",,2.64,false,"Immunoglobulin light chains.kappa:PrThr:24H:Urine:Ord:Immunofixation"
88303-3,"Immunoglobulin light chains.lambda",PrThr,24H,Urine,Ord,Immunofixation,CHEM,2.64,ACTIVE,1,Both,,,"Lambda light chains [Presence] in 24 hour Urine by Immunofixation",,2.64,false,"Immunoglobulin light chains.lambda:PrThr:24H:Urine:Ord:Immunofixation"
13989-9,"Gamma globulin/Protein.total",MFr,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Gamma globulin/Protein.total in 24 hour Urine by Electrophoresis",%,1.0k,false,"Gamma globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis"
17817-8,"Gamma globulin/Protein.total",MFr,XXX,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Gamma globulin/Protein.total by Electrophoresis in Urine collected for unspecified duration",%,1.0l,false,"Gamma globulin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis"
72580-4,"Gamma globulin/Protein.total",MFr.DF,24H,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Gamma globulin/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",,2.42,false,"Gamma globulin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis"
38528-6,"Protein.abnormal band",MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/d,"Protein.abnormal band [Mass/time] in 24 hour Urine",mg/(24.h),2.14,false,"Protein.abnormal band:MRat:24H:Urine:Qn:"
97105-1,"Chemokine (C-C motif) ligand 2",MCnc,Pt,Urine,Qn,IA,CHEM,2.70,ACTIVE,1,Both,,pg/mL,"Chemokine (C-C motif) ligand 2 [Mass/volume] in Urine by Immunoassay",pg/mL,2.70,false,"Chemokine (C-C motif) ligand 2:MCnc:Pt:Urine:Qn:IA"
110537-8,"Carnitine.free (C0)",{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Carnitine free (C0) [Measurement] in Urine",,2.81,false,"Carnitine.free (C0):{Measurement}:-:Urine:-:"
110319-1,Alpha-1-Microglobulin,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Alpha-1-Microglobulin [Measurement] in Urine",,2.81,false,Alpha-1-Microglobulin:{Measurement}:-:Urine:-:
110571-7,Morphine.free,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Morphine Free [Measurement] in Urine",,2.81,false,Morphine.free:{Measurement}:-:Urine:-:
110415-7,Catecholamines.free,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Catecholamines Free [Measurement] in Urine",,2.81,false,Catecholamines.free:{Measurement}:-:Urine:-:
111471-9,Cortisol.free,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Cortisol Free [Measurement] in Urine",,2.81,false,Cortisol.free:{Measurement}:-:Urine:-:
13988-1,"Beta globulin/Protein.total",MFr,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Beta globulin/Protein.total in 24 hour Urine by Electrophoresis",%,1.0k,false,"Beta globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis"
17815-2,"Beta globulin/Protein.total",MFr,XXX,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Beta globulin/Protein.total by Electrophoresis in Urine collected for unspecified duration",%,1.0l,false,"Beta globulin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis"
72584-6,"Beta globulin/Protein.total",MFr.DF,24H,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Beta globulin/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",,2.42,false,"Beta globulin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis"
49908-7,"Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda",MRto,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,,"Kappa light chains/Lambda light chains [Mass Ratio] in 24 hour Urine",,2.22,false,"Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda:MRto:24H:Urine:Qn:"
13992-3,Albumin/Protein.total,MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Albumin/Protein.total in Urine by Electrophoresis",%,1.0k,false,Albumin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
111167-3,Hydroxyproline.free,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Hydroxyproline Free [Measurement] in Urine",,2.81,false,Hydroxyproline.free:{Measurement}:-:Urine:-:
108413-6,"Carnitine.free (C0)/Creatinine",{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Carnitine free (C0)/Creatinine [Measurement] in Urine",,2.81,false,"Carnitine.free (C0)/Creatinine:{Measurement}:-:Urine:-:"
72597-8,Albumin/Protein.total,MFr.DF,Pt,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Albumin/Protein.total [Pure mass fraction] in Urine by Electrophoresis",,2.42,false,Albumin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis
13986-5,Albumin/Protein.total,MFr,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Albumin/Protein.total in 24 hour Urine by Electrophoresis",%,1.0k,false,Albumin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
17819-4,Albumin/Protein.total,MFr,XXX,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Albumin/Protein.total by Electrophoresis in Urine collected for unspecified duration",%,1.0l,false,Albumin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis
54357-9,"Beta 2 globulin+Gamma globulin/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.70,ACTIVE,1,Observation,,%,"Beta 2 globulin+Gamma globulin/Protein.total in Urine by Electrophoresis",%,2.27,false,"Beta 2 globulin+Gamma globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
33936-6,Homocystine.free,SCnc,Pt,Urine,Qn,,CHEM,2.70,ACTIVE,1,Both,,umol/L,"Homocystine Free [Moles/volume] in Urine",umol/L,2.09,false,Homocystine.free:SCnc:Pt:Urine:Qn:
2493-5,Iodine.free,MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/mL,"Iodine Free [Mass/volume] in Urine",ug/mL,1.0,false,Iodine.free:MCnc:Pt:Urine:Qn:
99048-1,Metanephrine.free,SCnc,Pt,Urine,Qn,,CHEM,2.72,ACTIVE,1,Observation,,mmol/L,"Metanephrine Free [Moles/volume] in Urine",mmol/L,2.72,false,Metanephrine.free:SCnc:Pt:Urine:Qn:
33411-0,Hemoglobin.free,PrThr,Pt,Urine,Ord,,HEM/BC,2.73,ACTIVE,1,Both,,,"Free Hemoglobin [Presence] in Urine",,2.09,false,Hemoglobin.free:PrThr:Pt:Urine:Ord:
10877-9,"Carnitine.free (C0)",MCnc,Pt,Urine,Qn,,CHEM,2.73,DISCOURAGED,1,Both,,,"Carnitine free (C0) [Mass/volume] in Urine",,1.0j-a,false,"Carnitine.free (C0):MCnc:Pt:Urine:Qn:"
14285-1,"Carnitine.free (C0)",SCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,umol/L,"Carnitine free (C0) [Moles/volume] in Urine",umol/L,1.0k,false,"Carnitine.free (C0):SCnc:Pt:Urine:Qn:"
26757-5,"Carnitine.free (C0)",ACnc,Pt,Urine,Qn,,CHEM,2.69,DISCOURAGED,1,Both,,,"Carnitine free (C0) [Units/volume] in Urine",[arb'U]/mL,2.00,false,"Carnitine.free (C0):ACnc:Pt:Urine:Qn:"
6226-5,"Rat urine proteins Ab.IgE",ACnc,Pt,Ser,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,kIU/L,"Rat urine proteins IgE Ab [Units/volume] in Serum",k[IU]/L,1.0d,false,"Rat urine proteins Ab.IgE:ACnc:Pt:Ser:Qn:"
110420-7,Cortisol.free/Creatinine,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Cortisol Free/Creatinine [Measurement] in Urine",,2.81,false,Cortisol.free/Creatinine:{Measurement}:-:Urine:-:
110419-9,Cortisone.free,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Cortisone free [Measurement] in Urine",,2.81,false,Cortisone.free:{Measurement}:-:Urine:-:
29899-2,"Gamma globulin",PrThr,24H,Urine,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Gamma globulin [Presence] in 24 hour Urine",,2.04,false,"Gamma globulin:PrThr:24H:Urine:Ord:"
47558-2,Albumin/Protein.total,MFr,24H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,%,"Microalbumin/Protein.total in 24 hour Urine",%,2.21,false,"Albumin/Protein.total:MFr:24H:Urine:Qn:Detection limit <= 20 mg/L"
72596-0,Albumin/Protein.total,MFr.DF,24H,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Albumin/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",,2.42,false,Albumin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis
6181-2,"Mouse urine proteins Ab.IgE",ACnc,Pt,Ser,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,kIU/L,"Mouse urine proteins IgE Ab [Units/volume] in Serum",k[IU]/L,1.0d,false,"Mouse urine proteins Ab.IgE:ACnc:Pt:Ser:Qn:"
99882-3,"Free lipid droplets",Naric,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Free lipid droplets [#/area] in Urine sediment by Computer assisted method",/[HPF],2.72,false,"Free lipid droplets:Naric:Pt:Urine sed:Qn:Computer assisted"
99881-5,"Free lipid droplets",PrThr,Pt,"Urine sed",Ord,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,,"Free lipid droplets [Presence] in Urine sediment by Computer assisted method",,2.72,false,"Free lipid droplets:PrThr:Pt:Urine sed:Ord:Computer assisted"
10961-1,"Rabbit urine proteins Ab.IgE",ACnc,Pt,Ser,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,kIU/L,"Rabbit urine proteins IgE Ab [Units/volume] in Serum",k[IU]/L,1.0j-a,false,"Rabbit urine proteins Ab.IgE:ACnc:Pt:Ser:Qn:"
99458-2,"Rabbit urine proteins Ab.IgG",MCnc,Pt,Ser,Qn,,ALLERGY,2.72,ACTIVE,1,Both,,mg/L,"Rabbit urine proteins IgG Ab [Mass/volume] in Serum",mg/L,2.72,false,"Rabbit urine proteins Ab.IgG:MCnc:Pt:Ser:Qn:"
102566-7,"Rat urine proteins Ab.IgE",PrThr,Pt,Ser,SemiQn,RAST,ALLERGY,2.75,ACTIVE,1,Observation,,,"Rat urine proteins IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST)",,2.75,false,"Rat urine proteins Ab.IgE:PrThr:Pt:Ser:SemiQn:RAST"
10952-0,"Swine urine proteins Ab.IgE",ACnc,Pt,Ser,Qn,,ALLERGY,2.42,ACTIVE,1,Both,,kIU/L,"Swine urine proteins IgE Ab [Units/volume] in Serum",k[IU]/L,1.0j-a,false,"Swine urine proteins Ab.IgE:ACnc:Pt:Ser:Qn:"
43576-8,"Acylcarnitine/Carnitine.free (C0)",Ratio,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,ratio,"Acylcarnitine/Carnitine.free (C0) [Ratio] in Urine",{ratio},2.17,false,"Acylcarnitine/Carnitine.free (C0):Ratio:Pt:Urine:Qn:"
46723-3,Alpha-1-Microglobulin,MCnc,Pt,Urine,Qn,,CHEM,2.34,ACTIVE,1,Both,,mg/L,"Alpha-1-Microglobulin [Mass/volume] in Urine",mg/L,2.19,false,Alpha-1-Microglobulin:MCnc:Pt:Urine:Qn:
77163-4,Alpha-1-Microglobulin,SCnc,Pt,Urine,Qn,,CHEM,2.52,ACTIVE,1,Both,,nmol/L,"Alpha-1-Microglobulin [Moles/volume] in Urine",nmol/L,2.52,false,Alpha-1-Microglobulin:SCnc:Pt:Urine:Qn:
3828-1,Morphine.free,PrThr,Pt,Urine,Ord,,DRUG/TOX,2.56,ACTIVE,1,Both,,,"Morphine Free [Presence] in Urine",,1.0,false,Morphine.free:PrThr:Pt:Urine:Ord:
