LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
57836-9,Basophils/Leukocytes,NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Synovial fluid by Manual count",%,2.36,false,"Basophils/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71662-1,Basophils/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Basophils/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
13353-8,"Eosinophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Eosinophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Eosinophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13350-4,"Eosinophils/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.46,DEPRECATED,1,Observation,,%,"Deprecated Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Eosinophils/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
12209-3,Eosinophils/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Eosinophils/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
57391-5,Eosinophils/Leukocytes,NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Eosinophils/Leukocytes in Synovial fluid by Manual count",%,2.29,false,"Eosinophils/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71646-4,Eosinophils/Leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Eosinophils/Leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71661-3,Eosinophils/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Eosinophils/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
63555-7,Leukocytes,NCnc,XXX,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Both,,/mm3,"Leukocytes [#/volume] by Microscopy high power field in Urine sediment collected for unspecified duration",10*3/uL,2.36,false,"Leukocytes:NCnc:XXX:Urine sed:Qn:Microscopy.light.HPF"
59829-2,Leukocytes,NRat,3H,"Urine sed",Qn,Microscopy.light,UA,2.70,ACTIVE,1,Both,,WBC/min,"Leukocytes in 3 hour Urine sediment by Light microscopy",{WBC}/min,2.32,false,"Leukocytes:NRat:3H:Urine sed:Qn:Microscopy.light"
13523-6,"Leukocytes other/Leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes other/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Leukocytes other/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
14860-1,"Leukocytes other/Leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes other/Leukocytes in Synovial fluid by Manual count",%,1.0k,false,"Leukocytes other/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71630-8,"Leukocytes other/Leukocytes",NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Leukocytes other/Leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
93952-0,Metamyelocytes.neutrophilic/Leukocytes,NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Metamyelocytes.neutrophilic/Leukocytes in Bone marrow by Manual count",%,2.67,false,"Metamyelocytes.neutrophilic/Leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
33263-5,Metamyelocytes/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Metamyelocytes/Leukocytes in Body fluid by Manual count",%,2.09,false,"Metamyelocytes/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
71643-1,Metamyelocytes/Leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Metamyelocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Metamyelocytes/Leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71655-5,Metamyelocytes/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Metamyelocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Metamyelocytes/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
23902-0,"Monocyte+Macrophage/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Monocytes+Macrophages/100 leukocytes in Body fluid by Manual count",%,1.0o,false,"Monocyte+Macrophage/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
17286-6,Monocytes/Leukocytes,NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Synovial fluid by Manual count",%,1.0l,false,"Monocytes/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71648-0,Monocytes/Leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Monocytes/Leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71659-7,Monocytes/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Monocytes/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71623-3,Monocytes/Leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Monocytes/Leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
23904-6,Monocytes+Macrophages/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0o,false,"Monocytes+Macrophages/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
32027-5,Monocytes+Macrophages/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/Leukocytes in Pericardial fluid by Manual count",%,2.07,false,"Monocytes+Macrophages/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
32029-1,Monocytes+Macrophages/Leukocytes,NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/Leukocytes in Peritoneal fluid by Manual count",%,2.07,false,"Monocytes+Macrophages/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
32028-3,Monocytes+Macrophages/Leukocytes,NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/Leukocytes in Pleural fluid by Manual count",%,2.07,false,"Monocytes+Macrophages/Leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
23903-8,Monocytes+Macrophages/Leukocytes,NFr,Pt,XXX,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/Leukocytes in Specimen by Manual count",%,1.0o,false,"Monocytes+Macrophages/Leukocytes:NFr:Pt:XXX:Qn:Manual count"
71654-8,Myelocytes/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Myelocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Myelocytes/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
99603-3,"Neutrophils.band form/Leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Band form neutrophils/Leukocytes in Peritoneal fluid by Manual count",%,2.72,false,"Neutrophils.band form/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
99604-1,"Neutrophils.band form/Leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Band form neutrophils/Leukocytes in Pleural fluid by Manual count",%,2.72,false,"Neutrophils.band form/Leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
13352-0,"Neutrophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Neutrophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Neutrophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13516-0,Neutrophils/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Neutrophils/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
40491-3,Neutrophils/Leukocytes,NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Synovial fluid by Manual count",%,2.15,false,"Neutrophils/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71658-9,Neutrophils/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Neutrophils/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71696-9,Granulocytes/Leukocytes,NFr,Pt,"Body fld",Qn,"Automated count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Body fluid by Automated count",%,2.40,false,"Granulocytes/Leukocytes:NFr:Pt:Body fld:Qn:Automated count"
9306-2,Granulocytes/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Body fluid by Manual count",%,1.0i,false,"Granulocytes/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
66147-0,Granulocytes/Leukocytes,NFr,Pt,"Plr fld^Fetus",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Pleural fluid from Fetus by Manual count",%,2.38,false,"Granulocytes/Leukocytes:NFr:Pt:Plr fld^Fetus:Qn:Manual count"
14376-8,Granulocytes/Leukocytes,NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Synovial fluid by Manual count",%,1.0k,false,"Granulocytes/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
95225-9,"Neutrophils.band form/Leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Band form neutrophils/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Neutrophils.band form/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
95226-7,Neutrophils.segmented/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Segmented neutrophils/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Neutrophils.segmented/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
12238-2,Neutrophils/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Neutrophils/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
40536-5,Neutrophils/Leukocytes,NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Neutrophils/Leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
71616-7,Neutrophils/Leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Neutrophils/Leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
68406-8,Lymphocytes.abnormal/Leukocytes,NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Abnormal lymphocytes/Leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Lymphocytes.abnormal/Leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
95219-2,Lymphocytes.variant/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Variant lymphocytes/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Lymphocytes.variant/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
20494-1,"Lymphocytes/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Lymphocytes/100 leukocytes in Body fluid by Manual count",%,1.0m,false,"Lymphocytes/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
14822-1,Lymphocytes/Leukocytes,NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Synovial fluid by Manual count",%,1.0k,false,"Lymphocytes/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71649-8,Lymphocytes/Leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Lymphocytes/Leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71660-5,Lymphocytes/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Lymphocytes/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71634-0,Lymphocytes/Leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Lymphocytes/Leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71615-9,Lymphocytes/Leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Lymphocytes/Leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
71641-5,Macrophages/Leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Macrophages/Leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71651-4,Macrophages/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Macrophages/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71618-3,Macrophages/Leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Macrophages/Leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
32805-4,Lymphocytes.variant/Leukocytes,NFr,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Variant lymphocytes/Leukocytes in Bronchial specimen by Manual count",%,2.09,false,"Lymphocytes.variant/Leukocytes:NFr:Pt:Bronchial:Qn:Manual count"
13941-0,Lymphocytes/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Body fluid by Manual count",%,1.0k,false,"Lymphocytes/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
10328-3,Lymphocytes/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0i,false,"Lymphocytes/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
40538-1,Lymphocytes/Leukocytes,NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Lymphocytes/Leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
71605-0,Lymphocytes/Leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Lymphocytes/Leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
12230-9,Macrophages/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Macrophages/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
40490-5,Macrophages/Leukocytes,NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Synovial fluid by Manual count",%,2.15,false,"Macrophages/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
53286-1,"Leukocyte casts",NCnc,Pt,Urine,Qn,"Computer assisted",UA,2.42,ACTIVE,1,Observation,,/uL,"WBC casts [#/volume] in Urine by Computer assisted method",/uL,2.24,false,"Leukocyte casts:NCnc:Pt:Urine:Qn:Computer assisted"
107174-5,"Leukocyte casts",NCnc,Pt,"Urine sed",Qn,"Computer assisted",UA,2.82,ACTIVE,1,Both,,/uL,"WBC casts [#/volume] in Urine sediment by Computer assisted method",/uL,2.79,false,"Leukocyte casts:NCnc:Pt:Urine sed:Qn:Computer assisted"
13524-4,"Leukocytes other/Leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes other/Leukocytes in Body fluid by Manual count",%,1.0k,false,"Leukocytes other/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
40535-7,"Leukocytes other/Leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes other/Leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Leukocytes other/Leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
40660-3,Promyelocytes/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Promyelocytes/Leukocytes in Body fluid by Manual count",%,2.15,false,"Promyelocytes/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
30371-9,Promyelocytes/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Promyelocytes/Leukocytes in Cerebral spinal fluid by Manual count",%,2.04,false,"Promyelocytes/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
71642-3,Promyelocytes/Leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Promyelocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Promyelocytes/Leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71653-0,Promyelocytes/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Promyelocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Promyelocytes/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
26517-3,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.79,DEPRECATED,1,Observation,,%,"Deprecated Polymorphonuclear cells/100 leukocytes in Cerebral spinal fluid",%,2.00,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:CSF:Qn:"
58801-2,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,,HEM/BC,2.79,DEPRECATED,1,Observation,,%,"Deprecated Polymorphonuclear cells/100 leukocytes in Peritoneal dialysis fluid",%,2.32,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Dial fld prt:Qn:"
74460-7,Blasts/Leukocytes,NFr,Pt,Bld^Fetus,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Blood from Fetus",%,2.46,false,Blasts/Leukocytes:NFr:Pt:Bld^Fetus:Qn:
34911-8,Basophils.immature/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Immature basophils/Leukocytes in Blood",%,2.11,false,Basophils.immature/Leukocytes:NFr:Pt:Bld:Qn:
34913-4,Eosinophils.immature/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Immature eosinophils/Leukocytes in Blood",%,2.11,false,Eosinophils.immature/Leukocytes:NFr:Pt:Bld:Qn:
30411-3,"Leukocytes.left shift",PrThr,Pt,Bld,Ord,,HEM/BC,2.73,ACTIVE,1,Observation,,,"Leukocytes Left Shift [Presence] in Blood",,2.04,false,"Leukocytes.left shift:PrThr:Pt:Bld:Ord:"
30441-0,Monocytes.abnormal/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes Abnormal/Leukocytes in Blood",%,2.04,false,Monocytes.abnormal/Leukocytes:NFr:Pt:Bld:Qn:
34925-8,Monocytes.immature/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Immature monocytes/Leukocytes in Blood",%,2.11,false,Monocytes.immature/Leukocytes:NFr:Pt:Bld:Qn:
53126-9,Monocytes+Macrophages/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/Leukocytes in Blood",%,2.24,false,Monocytes+Macrophages/Leukocytes:NFr:Pt:Bld:Qn:
38518-7,Granulocytes.immature/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Immature granulocytes/Leukocytes in Blood",%,2.14,false,Granulocytes.immature/Leukocytes:NFr:Pt:Bld:Qn:
30450-1,Neutrophils.hypersegmented/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils.hypersegmented/Leukocytes in Blood",%,2.04,false,Neutrophils.hypersegmented/Leukocytes:NFr:Pt:Bld:Qn:
34920-9,Lymphocytes.immunoblastic/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes Immunoblastic/Leukocytes in Blood",%,2.11,false,Lymphocytes.immunoblastic/Leukocytes:NFr:Pt:Bld:Qn:
34921-7,Lymphocytes.plasmacytoid/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes Plasmacytoid/Leukocytes in Blood",%,2.11,false,Lymphocytes.plasmacytoid/Leukocytes:NFr:Pt:Bld:Qn:
74347-6,"Leukocyte aggregates",PrThr,Pt,Bld,Ord,Microscopy.light,HEM/BC,2.56,ACTIVE,1,Both,,,"Leukocyte aggregates [Presence] in Blood by Light microscopy",,2.46,false,"Leukocyte aggregates:PrThr:Pt:Bld:Ord:Microscopy.light"
30463-4,"Promyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Promyelocytes/100 leukocytes in Blood",%,2.04,false,"Promyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:"
20619-3,Lymphocytes/Leukocytes,NFr,Pt,XXX,Qn,"Automated count",CELLMARK,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Specimen by Automated count",%,1.0m,false,"Lymphocytes/Leukocytes:NFr:Pt:XXX:Qn:Automated count"
50233-6,"Leukocyte clumps",Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.73,ACTIVE,1,Observation,,/HPF,"Leukocyte clumps [#/area] in Urine sediment by Automated count",/[HPF],2.22,false,"Leukocyte clumps:Naric:Pt:Urine sed:Qn:Automated count"
30373-5,Basophils/Leukocytes,NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Bronchial specimen",%,2.04,false,Basophils/Leukocytes:NFr:Pt:Bronchial:Qn:
33373-2,Blasts/Leukocytes,NFr,Pt,"Plr fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Pleural fluid",%,2.09,false,"Blasts/Leukocytes:NFr:Pt:Plr fld:Qn:"
30375-0,Basophils/Leukocytes,NFr,Pt,Sputum,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Sputum",%,2.04,false,Basophils/Leukocytes:NFr:Pt:Sputum:Qn:
30377-6,Eosinophils/Leukocytes,NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Bronchial specimen",%,2.04,false,Eosinophils/Leukocytes:NFr:Pt:Bronchial:Qn:
30381-8,Eosinophils/Leukocytes,NFr,Pt,Sputum,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Sputum",%,2.04,false,Eosinophils/Leukocytes:NFr:Pt:Sputum:Qn:
107465-7,Leukocytes,PrThr,Pt,Pus,Ord,Microscopy.light,HEM/BC,2.81,ACTIVE,1,Both,,,"Leukocytes [Presence] in Pus by Light microscopy",,2.81,false,Leukocytes:PrThr:Pt:Pus:Ord:Microscopy.light
